,company_name,specific_bean_origin,ref,review_date,cocoa_percentage,company_location,rating,broad_bean_origin,cluster,mode_cluster
1205,Amedei,Trinidad,129,2007,0.7,Italy,3.5,Trinidad,2,2
1206,Amedei,Toscano Black,170,2007,0.63,Italy,3.5,,2,2
1207,Amedei,Toscano Black,40,2006,0.7,Italy,5.0,,2,2
1208,Amedei,Toscano Black,75,2006,0.66,Italy,4.0,,2,2
1209,C-Amaro,Cuba,1442,2014,0.75,Italy,2.5,Cuba,1,2
1210,C-Amaro,Dominican Republic,1442,2014,0.72,Italy,3.0,Dominican Republic,0,2
1211,C-Amaro,"Lago di Como, Blu",1442,2014,0.7,Italy,3.5,,0,2
1212,C-Amaro,Ecuador,1185,2013,1.0,Italy,3.5,Ecuador,1,2
1213,C-Amaro,Venezuela,809,2012,0.8,Italy,3.0,Venezuela,1,2
1214,C-Amaro,Sao Tome,749,2011,0.78,Italy,2.25,Sao Tome,1,2
1215,C-Amaro,Trinidad,765,2011,0.7,Italy,2.5,Trinidad,1,2
1216,Domori,Hacienda Victoria,1672,2015,0.7,Italy,3.75,Ecuador,0,2
1217,Domori,Ocumare 77,1672,2015,0.7,Italy,3.75,Venezuela,0,2
1218,Domori,"IL100, H. San Jose",1109,2013,1.0,Italy,3.0,Venezuela,1,2
1219,Domori,Morogoro,863,2012,0.7,Italy,3.5,Tanzania,0,2
1220,Domori,Guasare,863,2012,0.7,Italy,3.75,Venezuela,0,2
1221,Domori,"Canoabo, Hacienda San Jose",693,2011,0.7,Italy,3.5,Venezuela,2,2
1222,Domori,"Chuao, Hacienda San Jose",470,2010,0.7,Italy,3.0,Venezuela,2,2
1223,Domori,"Carupano, H. San Jose",227,2008,0.7,Italy,3.0,Venezuela,2,2
1224,Domori,Teyuna,272,2008,0.7,Italy,3.0,Colombia,2,2
1225,Domori,Blend No. 1,272,2008,0.78,Italy,3.5,,2,2
1226,Domori,Ilblend,272,2008,0.7,Italy,3.75,,2,2
1227,Domori,Porcelana,111,2007,0.7,Italy,4.0,Venezuela,2,2
1228,Domori,"Ocumare 61, Puertomar",129,2007,0.75,Italy,3.25,Venezuela,2,2
1229,Domori,Granella,135,2007,0.6,Italy,3.25,Venezuela,2,2
1230,Domori,Madagascar,135,2007,0.7,Italy,3.5,Madagascar,2,2
1231,Domori,Madagared,192,2007,0.7,Italy,3.5,Madagascar,2,2
1232,Domori,"Java, Javablond",192,2007,0.7,Italy,3.75,Indonesia,2,2
1233,Domori,Ecuador,192,2007,0.7,Italy,4.0,Ecuador,2,2
1234,Domori,"Ocumare 67, Puertofino",192,2007,0.7,Italy,4.0,Venezuela,2,2
1235,Domori,Sur del Lago Classificado,87,2006,0.7,Italy,3.0,Venezuela,2,2
1236,Domori,Apurimac,87,2006,0.7,Italy,3.25,Peru,2,2
1237,Domori,Carenero Superior,87,2006,0.7,Italy,3.5,Venezuela,2,2
1238,Guido Castagna,Arriba,355,2009,0.64,Italy,3.0,Ecuador,2,2
1239,Guido Castagna,Ghana,355,2009,0.64,Italy,3.0,Ghana,2,2
1240,Guido Castagna,Trinidad & Tobago,355,2009,0.64,Italy,3.0,"Trinidad, Tobago",2,2
1241,Guido Castagna,Lacri Blend,355,2009,0.76,Italy,3.0,Venezuela,1,2
1242,Guido Castagna,Blend,355,2009,0.64,Italy,3.25,"Ven, Trinidad, Ecuador",2,2
1243,Maglio,Africa,300,2008,0.75,Italy,2.0,Tanzania,1,2
1244,Maglio,Ecuador,308,2008,0.7,Italy,3.0,Ecuador,2,2
1245,Maglio,Cuba,308,2008,0.7,Italy,3.25,Cuba,2,2
1246,Maglio,Santo Domingo,308,2008,0.7,Italy,3.75,Dominican Republic,2,2
1247,Majani,Ecuador,531,2010,0.7,Italy,2.0,Ecuador,1,2
1248,Pura Delizia,Venezuela,931,2012,0.73,Italy,2.75,Venezuela,1,2
1249,S.A.I.D.,Malgascio,607,2010,0.64,Italy,3.5,Madagascar,2,2
1250,S.A.I.D.,100 percent,615,2010,1.0,Italy,1.5,,1,2
1251,S.A.I.D.,Samana,615,2010,0.7,Italy,3.0,Dominican Republic,2,2
1252,S.A.I.D.,Arawak,615,2010,0.72,Italy,3.5,Carribean,2,2
1253,S.A.I.D.,Latino,615,2010,0.72,Italy,3.5,,2,2
1254,Silvio Bessone,Maya Belize,717,2011,0.67,Italy,3.0,Belize,2,2
1255,Silvio Bessone,"Trintade, Sao Tome",725,2011,0.65,Italy,3.25,Sao Tome,2,2
1256,Silvio Bessone,"Bahia, Scavina",729,2011,0.6,Italy,3.25,Brazil,2,2
1257,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,0.68,Italy,3.0,Colombia,2,2
1258,Urzi,"Sur del Lago, Merida",1327,2014,0.65,Italy,3.25,Venezuela,0,2
1259,AMMA,Catongo,1065,2013,0.75,Brazil,3.25,Brazil,0,0
1260,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,0.85,Brazil,2.75,Brazil,1,0
1261,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,0.5,Brazil,3.75,Brazil,2,0
1262,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,0.75,Brazil,3.75,Brazil,0,0
1263,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,0.6,Brazil,4.0,Brazil,2,0
1264,De Mendes,"Nativo, Varzea",1462,2015,0.72,Brazil,3.5,Brazil,0,0
1265,De Mendes,"Selvagem, Jari",1462,2015,0.65,Brazil,3.5,Brazil,0,0
1266,Lajedo do Ouro,Catongo,927,2012,0.7,Brazil,3.5,Brazil,0,0
1267,Mission,"Fazenda Camboa, Bahia",1880,2016,0.75,Brazil,3.75,Brazil,0,0
1268,Mission,"Bahia, Fazenda Venturosa",1626,2015,0.7,Brazil,3.5,Brazil,0,0
1269,Nugali,Fazenda Leolinda,1876,2016,0.7,Brazil,3.5,Brazil,0,0
1270,Q Chocolate,Brazil,1057,2013,0.75,Brazil,3.25,Brazil,0,0
1271,Q Chocolate,Brazil,1057,2013,0.85,Brazil,3.5,Brazil,1,0
1272,Q Chocolate,Brazil,1069,2013,0.55,Brazil,2.75,Brazil,2,0
1273,Q Chocolate,Brazil,1069,2013,0.8,Brazil,3.25,Brazil,1,0
1274,Q Chocolate,Brazil,935,2012,0.6,Brazil,3.0,Brazil,2,0
1275,Q Chocolate,Brazil,935,2012,0.65,Brazil,3.25,Brazil,2,0
1276,Artisan du Chocolat,"Trinidad, Heritage, Limited ed.",1193,2013,0.72,United Kingdom,3.25,Trinidad,0,0
1277,Artisan du Chocolat,"Colombia, Casa Luker",947,2012,0.72,United Kingdom,3.75,Colombia,0,0
1278,Artisan du Chocolat,Haiti,729,2011,0.72,United Kingdom,4.0,Haiti,0,0
1279,Artisan du Chocolat,Panama,745,2011,0.72,United Kingdom,2.75,Panama,1,0
1280,Artisan du Chocolat,Venezuela,486,2010,1.0,United Kingdom,1.75,Venezuela,1,0
1281,Artisan du Chocolat,Jamaica,531,2010,0.72,United Kingdom,3.75,Jamaica,2,0
1282,Artisan du Chocolat,Costa Rica,600,2010,0.72,United Kingdom,3.25,Costa Rica,2,0
1283,Artisan du Chocolat,Ba Ria Vung Tau Province,600,2010,0.72,United Kingdom,3.25,Vietnam,2,0
1284,Artisan du Chocolat,Bali,600,2010,0.72,United Kingdom,3.5,Indonesia,2,0
1285,Artisan du Chocolat,"Ocumare, Venezuela",355,2009,0.75,United Kingdom,2.5,Venezuela,1,0
1286,Artisan du Chocolat,Java,355,2009,0.72,United Kingdom,2.75,Indonesia,2,0
1287,Artisan du Chocolat,Brazil Rio Doce,363,2009,0.72,United Kingdom,1.75,Brazil,1,0
1288,Artisan du Chocolat,Madagascar,363,2009,0.8,United Kingdom,3.0,Madagascar,1,0
1289,Artisan du Chocolat,Peru,363,2009,0.75,United Kingdom,3.0,Peru,2,0
1290,Artisan du Chocolat,Dominican Republic,363,2009,0.72,United Kingdom,3.25,Dominican Republic,2,0
1291,Artisan du Chocolat,Congo,300,2008,0.72,United Kingdom,3.75,Congo,2,0
1292,Artisan du Chocolat (Casa Luker),"Orinoqua Region, Arauca",1181,2013,0.72,United Kingdom,2.75,Colombia,1,0
1293,Baravelli's,single estate,955,2012,0.8,United Kingdom,2.75,Costa Rica,1,0
1294,Beau Cacao,"Asajaya E, NW Borneo, b. #132/4500",1948,2017,0.73,United Kingdom,3.0,Malaysia,0,0
1295,Beau Cacao,"Serian E., NW Borneo, b. #134/3800",1948,2017,0.72,United Kingdom,3.25,Malaysia,0,0
1296,Black River (A. Morin),Blue Mountain Region,1331,2014,0.7,United Kingdom,2.75,Jamaica,0,0
1297,Chocablog,Ecuador,1454,2015,0.7,United Kingdom,3.25,Ecuador,0,0
1298,Chocolarder,Peru,1482,2015,0.65,United Kingdom,2.5,Peru,0,0
1299,Chocolarder,Peru + nibs,1482,2015,0.65,United Kingdom,2.75,Peru,0,0
1300,Chocolarder,Dominican Republic,1514,2015,0.8,United Kingdom,2.5,Dominican Republic,1,0
1301,"Chocolate Tree, The",Maranon,1582,2015,0.69,United Kingdom,3.75,Peru,0,0
1302,"Chocolate Tree, The",Carenero Superior,1582,2015,0.8,United Kingdom,3.75,Venezuela,0,0
1303,"Chocolate Tree, The",Peru,1121,2013,0.7,United Kingdom,3.75,Peru,0,0
1304,"Chocolate Tree, The",Ecuador,919,2012,0.82,United Kingdom,2.5,Ecuador,1,0
1305,"Chocolate Tree, The",Peru,919,2012,0.68,United Kingdom,2.75,Peru,2,0
1306,"Chocolate Tree, The",Madagascar,919,2012,0.72,United Kingdom,3.25,Madagascar,0,0
1307,Damson,Robson Estate,1610,2015,0.7,United Kingdom,3.0,Trinidad,0,0
1308,Damson,Los Rios,1610,2015,0.7,United Kingdom,3.5,Ecuador,0,0
1309,Damson,Crayfish Bay aka Non Pariel Estate,1666,2015,0.7,United Kingdom,2.25,Grenada,1,0
1310,Damson,O'Payo,1666,2015,0.7,United Kingdom,2.75,Nicaragua,0,0
1311,Doble & Bignall,Puerto Cabello,1688,2015,0.85,United Kingdom,3.0,Venezuela,1,0
1312,Doble & Bignall,"Panama, Raven",1371,2014,0.72,United Kingdom,3.25,Panama,0,0
1313,Doble & Bignall,"Puerto Cabello, Mantuano",1371,2014,0.72,United Kingdom,3.25,Venezuela,0,0
1314,Doble & Bignall,Johe,1407,2014,0.72,United Kingdom,3.5,Nicaragua,0,0
1315,Dormouse,Non Pariel Estate,1880,2016,0.75,United Kingdom,2.75,Grenada,1,0
1316,Dormouse,"Rio Caribe, Batch 7",1672,2015,0.7,United Kingdom,2.5,Venezuela,1,0
1317,Dormouse,"Colombia, Batch 9",1676,2015,0.8,United Kingdom,2.75,Colombia,1,0
1318,Dormouse,"Madagascar, Batch 8",1676,2015,0.77,United Kingdom,2.75,Madagascar,1,0
1319,Duffy's,"Rio Dulce, Xoco",1662,2015,0.7,United Kingdom,4.0,Guatemala,0,0
1320,Duffy's,"Chuno, Xoco",1331,2014,0.7,United Kingdom,3.5,Nicaragua,0,0
1321,Duffy's,"Rico Rugoso, Xoco",1331,2014,0.76,United Kingdom,3.75,Nicaragua,0,0
1322,Duffy's,Ocumare,923,2012,0.72,United Kingdom,3.75,Venezuela,0,0
1323,Duffy's,"Indio Rojo, Xoco",623,2011,0.72,United Kingdom,3.75,Honduras,0,0
1324,Duffy's,Dominican Republic,661,2011,0.65,United Kingdom,3.5,Dominican Republic,2,0
1325,Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,0.72,United Kingdom,3.0,Panama,2,0
1326,Duffy's,"Nicaliso, Xoco",697,2011,0.71,United Kingdom,3.25,Nicaragua,2,0
1327,Duffy's,Ocumare,765,2011,0.71,United Kingdom,3.5,Venezuela,0,0
1328,Duffy's,Panama,516,2010,0.7,United Kingdom,3.5,Panama,2,0
1329,Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,0.72,United Kingdom,3.75,Ecuador,2,0
1330,Duffy's,Star of Ecuador,523,2010,0.7,United Kingdom,2.5,Ecuador,2,0
1331,Duffy's,Star of Peru,523,2010,0.7,United Kingdom,3.75,Peru,2,0
1332,Forever Cacao,Rio Eni,1267,2014,0.72,United Kingdom,2.75,Peru,1,0
1333,Green & Black's (ICAM),Dark,15,2006,0.7,United Kingdom,2.5,,2,0
1334,Hotel Chocolat,"Pepiniere, single Cote",1654,2015,0.7,United Kingdom,2.75,St. Lucia,0,0
1335,Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,0.7,United Kingdom,4.0,St. Lucia,0,0
1336,Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,1.0,United Kingdom,1.75,St. Lucia,1,0
1337,Hotel Chocolat (Coppeneur),Trinidad,1038,2013,0.75,United Kingdom,3.0,Trinidad,1,0
1338,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,0.8,United Kingdom,3.5,Vietnam,0,0
1339,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,0.9,United Kingdom,3.0,Ecuador,1,0
1340,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,0.72,United Kingdom,3.0,Madagascar,0,0
1341,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,0.82,United Kingdom,3.5,Ecuador,1,0
1342,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,1.0,United Kingdom,2.75,Peru,1,0
1343,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,1.0,United Kingdom,2.5,Ecuador,1,0
1344,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,1.0,United Kingdom,2.75,Dominican Republic,1,0
1345,Hotel Chocolat (Coppeneur),Sambirano,809,2012,0.66,United Kingdom,3.5,Madagascar,0,0
1346,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,0.8,United Kingdom,3.0,Ecuador,1,0
1347,Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,0.65,United Kingdom,3.0,St. Lucia,2,0
1348,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,0.65,United Kingdom,3.25,St. Lucia,2,0
1349,Hotel Chocolat (Coppeneur),Ecuador,552,2010,0.7,United Kingdom,2.75,Ecuador,2,0
1350,Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,0.7,United Kingdom,3.0,Dominican Republic,2,0
1351,Hotel Chocolat (Coppeneur),Chuao,600,2010,0.7,United Kingdom,2.75,Venezuela,2,0
1352,Hotel Chocolat (Coppeneur),St. Lucia,245,2008,0.72,United Kingdom,3.0,St. Lucia,2,0
1353,Hotel Chocolat (Coppeneur),Uganda,296,2008,0.8,United Kingdom,2.5,Uganda,1,0
1354,Hotel Chocolat (Coppeneur),Tanzania,296,2008,0.75,United Kingdom,2.75,Tanzania,2,0
1355,Hotel Chocolat (Coppeneur),Uba Budo,300,2008,0.72,United Kingdom,3.0,Sao Tome,2,0
1356,iQ Chocolate,"Satipo region, white label",943,2012,0.72,United Kingdom,2.75,Peru,1,0
1357,iQ Chocolate,black label,943,2012,0.72,United Kingdom,3.0,Peru,0,0
1358,Ocelot,Virunga,1558,2015,0.7,United Kingdom,3.75,Congo,0,0
1359,Ocelot,Piura,1558,2015,0.75,United Kingdom,4.0,Peru,0,0
1360,Paul Young,"Madagascar, w/ shell",1271,2014,0.73,United Kingdom,2.25,Madagascar,1,0
1361,Paul Young,"Madagascar, w/ shell",1271,2014,0.64,United Kingdom,2.75,Madagascar,0,0
1362,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,0.77,United Kingdom,3.5,Ecuador,0,0
1363,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,0.7,United Kingdom,3.5,Grenada,0,0
1364,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,0.74,United Kingdom,3.5,Madagascar,0,0
1365,Pump Street Bakery,Honduras,1688,2015,0.8,United Kingdom,2.75,Honduras,1,0
1366,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,0.75,United Kingdom,2.75,Venezuela,1,0
1367,Pump Street Bakery,Guantupi River,1223,2014,0.75,United Kingdom,3.0,Ecuador,1,0
1368,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,0.72,United Kingdom,3.25,Madagascar,0,0
1369,Pump Street Bakery,Guantupi River,1227,2014,0.85,United Kingdom,2.75,Ecuador,1,0
1370,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,0.66,United Kingdom,3.5,Grenada,0,0
1371,Seaforth,Dominican Republic,1658,2015,0.7,United Kingdom,2.75,Domincan Republic,0,0
1372,Seaforth,Grenada,1658,2015,0.7,United Kingdom,2.75,Grenada,0,0
1373,Solkiki,"Maranon, Fortunato No. 4",1840,2016,0.68,United Kingdom,2.75,Peru,0,0
1374,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,0.85,United Kingdom,2.75,Domincan Republic,1,0
1375,Willie's Cacao,Los Llanos,1848,2016,0.7,United Kingdom,4.0,Colombia,0,0
1376,Willie's Cacao,Los Llanos,1227,2014,0.88,United Kingdom,3.0,Colombia,1,0
1377,Willie's Cacao,"Java, Indonesian Black",1109,2013,1.0,United Kingdom,2.25,Indonesia,1,0
1378,Willie's Cacao,Sambirano,593,2010,0.71,United Kingdom,3.0,Madagascar,2,0
1379,Willie's Cacao,Hacienda Las Trincheras,593,2010,0.72,United Kingdom,3.5,Venezuela,2,0
1380,Willie's Cacao,Java,593,2010,0.69,United Kingdom,3.75,Indonesia,2,0
1381,Willie's Cacao,San Martin,457,2009,0.7,United Kingdom,3.0,Peru,2,0
1382,Willie's Cacao,Rio Caribe,457,2009,0.72,United Kingdom,3.25,Venezuela,2,0
1383,Bahen & Co.,Houseblend,1474,2015,0.8,Australia,3.25,,1,0
1384,Bahen & Co.,Papua New Guinea,1474,2015,0.7,Australia,3.5,Papua New Guinea,0,0
1385,Bahen & Co.,Sambirano,995,2012,0.7,Australia,3.0,Madagascar,2,0
1386,Bahen & Co.,Bahia,999,2012,0.7,Australia,2.5,Brazil,1,0
1387,Bahen & Co.,Houseblend,999,2012,0.7,Australia,2.5,,1,0
1388,Bright,Somia Plantation,1231,2014,0.72,Australia,3.0,Madagascar,0,0
1389,Bright,Marabel Farms,1231,2014,0.7,Australia,3.5,Dominican Republic,0,0
1390,Bright,"Camino Verde, Balao, Guayas",1231,2014,0.72,Australia,3.5,Ecuador,0,0
1391,Bright,Gran Couva,1235,2014,0.68,Australia,2.75,Trinidad,0,0
1392,Cravve,New Ireland,1283,2014,0.7,Australia,2.5,Papua New Guinea,1,0
1393,Cravve,"Vanuatu, batch 2410",1335,2014,0.83,Australia,2.75,Vanuatu,1,0
1394,Cravve,"Tanzania, batch a1",971,2012,0.75,Australia,3.25,Tanzania,0,0
1395,Cravve,"Bahia, batch a1213",975,2012,0.65,Australia,3.25,Brazil,2,0
1396,Cravve,"Namau Village, N. Taileva P., batch a2812",975,2012,0.67,Australia,3.25,Fiji,2,0
1397,Cravve,Vanuatu,975,2012,0.64,Australia,3.25,Vanuatu,2,0
1398,Cravve,Djual Island,975,2012,0.75,Australia,3.5,Papua New Guinea,0,0
1399,Daintree,Goodman Estate,1654,2015,0.7,Australia,2.75,Australia,0,0
1400,Daintree,"Daintree Estates, N. Queensland",785,2011,0.7,Australia,3.25,Australia,2,0
1401,Haigh,South America and Africa,701,2011,0.7,Australia,3.0,"South America, Africa",2,0
1402,Matale,"Malekula P., 2013",1177,2013,0.72,Australia,3.5,Vanuatu,0,0
1403,Matale,"Somia, 2013",1177,2013,0.68,Australia,4.0,Madagascar,0,0
1404,Matale,"Kulili P., 2013",1177,2013,0.74,Australia,4.0,Papua New Guinea,0,0
1405,Matale,Blend,1181,2013,0.7,Australia,3.75,"PNG, Vanuatu, Mad",0,0
1406,Monsieur Truffe,Papaua New Guinea,1391,2014,0.7,Australia,3.25,Papua New Guinea,0,0
1407,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,0.7,Australia,3.5,Dominican Republic,0,0
1408,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,0.7,Australia,3.75,Venezuela,0,0
1409,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,0.7,Australia,4.0,Ecuador,0,0
1410,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,0.7,Australia,3.75,Belize,0,0
1411,"Smooth Chocolator, The",Tien Giang,1864,2016,0.7,Australia,3.0,Vietnam,0,0
1412,"Smooth Chocolator, The",Australia,1864,2016,0.67,Australia,3.75,Australia,0,0
1413,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,0.7,Australia,3.25,Guatemala,0,0
1414,"Smooth Chocolator, The",Akesson's Estate,1618,2015,0.65,Australia,3.25,Madagascar,0,0
1415,"Smooth Chocolator, The",Akesson's Estate,1622,2015,0.7,Australia,3.5,Madagascar,0,0
1416,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,0.67,Australia,3.75,Tanzania,0,0
1417,"Smooth Chocolator, The",San Juan Estate,1622,2015,0.7,Australia,3.75,Trinidad,0,0
1418,"Smooth Chocolator, The",Camino Verde,1622,2015,0.72,Australia,4.0,Ecuador,0,0
1419,"Smooth Chocolator, The",Bolivia,1626,2015,0.72,Australia,2.75,Bolivia,1,0
1420,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,0.65,Australia,3.5,Papua New Guinea,0,0
1421,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,0.67,Australia,3.0,Peru,0,0
1422,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,0.7,Australia,3.75,Venezuela,0,0
1423,Spencer,"Dominican Republic, lot D82R",1792,2016,0.7,Australia,3.5,Domincan Republic,0,0
1424,Spencer,"Ecuador, lot E432314L",1792,2016,0.7,Australia,3.75,Ecuador,0,0
1425,Spencer,"Madagascar, lot M0403R",1792,2016,0.7,Australia,3.75,Madagascar,0,0
1426,Spencer,Malekula Island,1434,2014,0.72,Australia,2.75,Vanuatu,1,0
1427,Zokoko,Guadalcanal,1716,2016,0.78,Australia,3.75,Solomon Islands,0,0
1428,Zokoko,Goddess Blend,1780,2016,0.65,Australia,3.25,,0,0
1429,Zokoko,Alto Beni,697,2011,0.68,Australia,3.5,Bolivia,2,0
1430,Zokoko,Tokiala,701,2011,0.66,Australia,3.5,Papua New Guinea,2,0
1431,Zokoko,"Tranquilidad, Baures",701,2011,0.72,Australia,3.75,Bolivia,0,0
1432,Belcolade,Costa Rica,586,2010,0.64,Belgium,2.75,Costa Rica,2,2
1433,Belcolade,Papua New Guinea,586,2010,0.64,Belgium,2.75,Papua New Guinea,2,2
1434,Belcolade,Peru,586,2010,0.64,Belgium,2.75,Peru,2,2
1435,Belcolade,Ecuador,586,2010,0.71,Belgium,3.5,Ecuador,2,2
1436,Benoit Nihant,Baracoa,1141,2013,0.74,Belgium,3.5,Cuba,0,2
1437,Benoit Nihant,Chuao,1141,2013,0.74,Belgium,3.5,Venezuela,0,2
1438,Benoit Nihant,Cuyagua Village,1141,2013,0.74,Belgium,3.5,Venezuela,0,2
1439,Benoit Nihant,Rio Peripa H.,1141,2013,0.73,Belgium,4.0,Ecuador,0,2
1440,Benoit Nihant,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",757,2011,0.72,Belgium,4.0,Indonesia,0,2
1441,Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",773,2011,0.72,Belgium,3.75,Madagascar,0,2
1442,Callebaut,Grenade,296,2008,0.6,Belgium,2.75,Grenada,2,2
1443,Callebaut,Baking,141,2007,0.7,Belgium,1.0,Ecuador,1,2
1444,Cote d' Or (Kraft),Sensations Intense,48,2006,0.7,Belgium,1.0,,1,2
1445,Dolfin (Belcolade),Africa,304,2008,0.88,Belgium,3.0,West Africa,1,2
1446,Dolfin (Belcolade),Noir,63,2006,0.7,Belgium,1.5,,1,2
1447,Frederic Blondeel,Costa Rica,1538,2015,0.7,Belgium,3.5,Costa Rica,0,2
1448,Frederic Blondeel,Peru Brutus,1538,2015,0.75,Belgium,3.5,Peru,0,2
1449,Frederic Blondeel,Vietnam,1542,2015,0.8,Belgium,3.0,Vietnam,1,2
1450,Frederic Blondeel,Ghana,1351,2014,0.6,Belgium,3.5,Ghana,0,2
1451,Frederic Blondeel,Madagascar,1351,2014,0.65,Belgium,3.5,Madagascar,0,2
1452,Neuhaus (Callebaut),Papua New Guinea,531,2010,0.7,Belgium,2.5,Papua New Guinea,2,2
1453,Neuhaus (Callebaut),Manickchand Estate,230,2008,0.67,Belgium,3.75,Trinidad,2,2
1454,Neuhaus (Callebaut),Dark,135,2007,0.73,Belgium,1.0,,1,2
1455,Neuhaus (Callebaut),West Africa,15,2006,0.73,Belgium,2.0,West Africa,1,2
1456,Neuhaus (Callebaut),Sao Tome,15,2006,0.75,Belgium,2.75,Sao Tome,2,2
1457,Neuhaus (Callebaut),Ocumare,24,2006,0.71,Belgium,3.0,Venezuela,2,2
1458,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,0.7,Belgium,3.25,Cameroon,0,2
1459,Pierre Marcolini,Chuao,478,2010,0.75,Belgium,3.0,Venezuela,1,2
1460,Pierre Marcolini,Trinite,478,2010,0.75,Belgium,3.25,Trinidad,2,2
1461,Pierre Marcolini,"Baracoa, Cuba",516,2010,0.78,Belgium,3.75,Cuba,0,2
1462,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,0.85,Belgium,3.0,Peru,1,2
1463,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,0.72,Belgium,3.0,Brazil,2,2
1464,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,0.72,Belgium,3.0,Mexico,2,2
1465,Pierre Marcolini,Cabosse,111,2007,0.7,Belgium,4.0,"Venezuela, Java",2,2
1466,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,0.72,Belgium,3.75,Ecuador,2,2
1467,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,0.72,Belgium,4.0,Madagascar,2,2
1468,Pierre Marcolini,Fleur de Cacao,166,2007,0.85,Belgium,3.5,Venezuela/ Ghana,1,2
1469,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,0.72,Belgium,4.0,Mexico,2,2
1470,Pierre Marcolini,"Kendem Lembu, Java",93,2006,0.72,Belgium,3.0,Indonesia,2,2
1471,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,0.72,Belgium,4.0,Venezuela,2,2
1472,Belyzium,"Belize south, low fermentation",1768,2016,0.83,Germany,2.75,Belize,1,2
1473,Belyzium,Belize south,1768,2016,0.78,Germany,3.0,Belize,1,2
1474,Belyzium,Belize south,1768,2016,0.83,Germany,3.5,Belize,0,2
1475,Choco Del Sol,Maya Mountain w/ nibs,1407,2014,0.75,Germany,3.0,Belize,1,2
1476,Choco Del Sol,Maya Mountain,1407,2014,0.82,Germany,3.25,Belize,1,2
1477,Coppeneur,"Ecuador, Puristique",1169,2013,0.65,Germany,3.25,Ecuador,0,2
1478,Coppeneur,Ghana Puristique,813,2012,0.85,Germany,3.5,Ghana,1,2
1479,Coppeneur,Ecuador Puristique,817,2012,1.0,Germany,1.5,Ecuador,1,2
1480,Coppeneur,Uba Budo,821,2012,0.72,Germany,3.75,Sao Tome & Principe,0,2
1481,Coppeneur,Madagascar,959,2012,0.7,Germany,3.5,Madagascar,0,2
1482,Coppeneur,Grenada,470,2010,0.72,Germany,3.25,Grenada,2,2
